book_id,title,author,genre
1535,Angels & Demons,Dan Brown,Thriller
1987,Pride and Prejudice,Jane Austen,Classic
1370,To Kill a Mockingbird,Harper Lee,Classic
1424,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
660,And Then There Were None,Agatha Christie,Mystery
1795,Angels & Demons,Dan Brown,Thriller
187,Pride and Prejudice,Jane Austen,Classic
1148,Sense and Sensibility,Jane Austen,Classic
609,The Great Gatsby,F. Scott Fitzgerald,Classic
1931,The Catcher in the Rye,J.D. Salinger,Classic
198,The Little Prince,Antoine de Saint-Exupéry,Fiction
294,The Da Vinci Code,Dan Brown,Thriller
767,Pride and Prejudice,Jane Austen,Classic
401,1984,George Orwell,Dystopian
123,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
203,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
836,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1440,And Then There Were None,Agatha Christie,Mystery
1734,The Da Vinci Code,Dan Brown,Thriller
1696,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1708,Sense and Sensibility,Jane Austen,Classic
1028,Sense and Sensibility,Jane Austen,Classic
1154,The Da Vinci Code,Dan Brown,Thriller
1662,Animal Farm,George Orwell,Political Satire
1760,And Then There Were None,Agatha Christie,Mystery
855,Angels & Demons,Dan Brown,Thriller
1590,To Kill a Mockingbird,Harper Lee,Classic
642,Animal Farm,George Orwell,Political Satire
2,Animal Farm,George Orwell,Political Satire
699,Murder on the Orient Express,Agatha Christie,Mystery
1637,The Alchemist,Paulo Coelho,Fiction
1292,Brave New World,Aldous Huxley,Dystopian
50,To Kill a Mockingbird,Harper Lee,Classic
1521,1984,George Orwell,Dystopian
1854,The Da Vinci Code,Dan Brown,Thriller
1137,The Alchemist,Paulo Coelho,Fiction
1935,Angels & Demons,Dan Brown,Thriller
1632,Brave New World,Aldous Huxley,Dystopian
1999,Murder on the Orient Express,Agatha Christie,Mystery
664,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
684,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1258,The Little Prince,Antoine de Saint-Exupéry,Fiction
318,The Little Prince,Antoine de Saint-Exupéry,Fiction
649,The Great Gatsby,F. Scott Fitzgerald,Classic
1435,Angels & Demons,Dan Brown,Thriller
1480,And Then There Were None,Agatha Christie,Mystery
710,To Kill a Mockingbird,Harper Lee,Classic
1283,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1769,The Great Gatsby,F. Scott Fitzgerald,Classic
973,Fahrenheit 451,Ray Bradbury,Dystopian
1307,Pride and Prejudice,Jane Austen,Classic
1401,1984,George Orwell,Dystopian
1409,The Great Gatsby,F. Scott Fitzgerald,Classic
1497,The Alchemist,Paulo Coelho,Fiction
1079,Murder on the Orient Express,Agatha Christie,Mystery
1530,To Kill a Mockingbird,Harper Lee,Classic
1664,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1355,Angels & Demons,Dan Brown,Thriller
1395,Angels & Demons,Dan Brown,Thriller
79,Murder on the Orient Express,Agatha Christie,Mystery
1644,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1052,Brave New World,Aldous Huxley,Dystopian
796,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1598,The Little Prince,Antoine de Saint-Exupéry,Fiction
1820,And Then There Were None,Agatha Christie,Mystery
1723,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1184,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1060,And Then There Were None,Agatha Christie,Mystery
541,1984,George Orwell,Dystopian
1679,Murder on the Orient Express,Agatha Christie,Mystery
1758,The Little Prince,Antoine de Saint-Exupéry,Fiction
1924,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
96,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1021,1984,George Orwell,Dystopian
564,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
864,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1485,The Hobbit,J.R.R. Tolkien,Fantasy
1882,Animal Farm,George Orwell,Political Satire
1039,Murder on the Orient Express,Agatha Christie,Mystery
207,Pride and Prejudice,Jane Austen,Classic
393,Fahrenheit 451,Ray Bradbury,Dystopian
871,The Catcher in the Rye,J.D. Salinger,Classic
398,The Little Prince,Antoine de Saint-Exupéry,Fiction
290,To Kill a Mockingbird,Harper Lee,Classic
1029,The Great Gatsby,F. Scott Fitzgerald,Classic
1486,The Lord of the Rings,J.R.R. Tolkien,Fantasy
961,1984,George Orwell,Dystopian
1571,The Catcher in the Rye,J.D. Salinger,Classic
1896,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
655,Angels & Demons,Dan Brown,Thriller
805,The Hobbit,J.R.R. Tolkien,Fantasy
1752,Brave New World,Aldous Huxley,Dystopian
503,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
780,And Then There Were None,Agatha Christie,Mystery
1864,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
201,1984,George Orwell,Dystopian
1819,Murder on the Orient Express,Agatha Christie,Mystery
282,Animal Farm,George Orwell,Political Satire
1797,The Alchemist,Paulo Coelho,Fiction
379,Murder on the Orient Express,Agatha Christie,Mystery
419,Murder on the Orient Express,Agatha Christie,Mystery
1699,Murder on the Orient Express,Agatha Christie,Mystery
392,Brave New World,Aldous Huxley,Dystopian
1523,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1163,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1496,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
965,The Hobbit,J.R.R. Tolkien,Fantasy
1153,Fahrenheit 451,Ray Bradbury,Dystopian
1368,Sense and Sensibility,Jane Austen,Classic
65,The Hobbit,J.R.R. Tolkien,Fantasy
1622,Animal Farm,George Orwell,Political Satire
1181,1984,George Orwell,Dystopian
493,Fahrenheit 451,Ray Bradbury,Dystopian
380,And Then There Were None,Agatha Christie,Mystery
764,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
792,Brave New World,Aldous Huxley,Dystopian
1077,The Alchemist,Paulo Coelho,Fiction
879,Murder on the Orient Express,Agatha Christie,Mystery
338,The Little Prince,Antoine de Saint-Exupéry,Fiction
1017,The Alchemist,Paulo Coelho,Fiction
1276,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
456,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
816,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
996,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1982,Animal Farm,George Orwell,Political Satire
202,Animal Farm,George Orwell,Political Satire
162,Animal Farm,George Orwell,Political Satire
1580,And Then There Were None,Agatha Christie,Mystery
703,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1501,1984,George Orwell,Dystopian
1130,To Kill a Mockingbird,Harper Lee,Classic
1022,Animal Farm,George Orwell,Political Satire
1586,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1956,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
480,And Then There Were None,Agatha Christie,Mystery
35,Angels & Demons,Dan Brown,Thriller
776,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1479,Murder on the Orient Express,Agatha Christie,Mystery
1391,The Catcher in the Rye,J.D. Salinger,Classic
1545,The Hobbit,J.R.R. Tolkien,Fantasy
1364,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1928,Sense and Sensibility,Jane Austen,Classic
242,Animal Farm,George Orwell,Political Satire
679,Murder on the Orient Express,Agatha Christie,Mystery
601,1984,George Orwell,Dystopian
1298,The Little Prince,Antoine de Saint-Exupéry,Fiction
702,Animal Farm,George Orwell,Political Satire
112,Brave New World,Aldous Huxley,Dystopian
647,Pride and Prejudice,Jane Austen,Classic
1529,The Great Gatsby,F. Scott Fitzgerald,Classic
1268,Sense and Sensibility,Jane Austen,Classic
1900,And Then There Were None,Agatha Christie,Mystery
563,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
190,To Kill a Mockingbird,Harper Lee,Classic
1807,Pride and Prejudice,Jane Austen,Classic
976,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
890,To Kill a Mockingbird,Harper Lee,Classic
1083,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
475,Angels & Demons,Dan Brown,Thriller
748,Sense and Sensibility,Jane Austen,Classic
22,Animal Farm,George Orwell,Political Satire
460,And Then There Were None,Agatha Christie,Mystery
1185,The Hobbit,J.R.R. Tolkien,Fantasy
956,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1216,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1516,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
770,To Kill a Mockingbird,Harper Lee,Classic
1686,The Lord of the Rings,J.R.R. Tolkien,Fantasy
131,The Catcher in the Rye,J.D. Salinger,Classic
1224,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1483,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
331,The Catcher in the Rye,J.D. Salinger,Classic
1239,Murder on the Orient Express,Agatha Christie,Mystery
467,Pride and Prejudice,Jane Austen,Classic
1768,Sense and Sensibility,Jane Austen,Classic
1639,Murder on the Orient Express,Agatha Christie,Mystery
1096,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1131,The Catcher in the Rye,J.D. Salinger,Classic
1295,Angels & Demons,Dan Brown,Thriller
861,1984,George Orwell,Dystopian
